access,capacity0,capacity1,reuse distance for all0,reuse distance for all1,eviction0,eviction1
707,0,1,0,0,52,6
708,0,0,12,0,20,6
709,0,0,0,0,2,6
710,0,0,0,0,11,0
711,0,0,0,0,27,0
712,0,0,0,0,22,0
713,0,0,0,0,30,0
714,0,0,3,0,44,3
715,0,0,0,0,51,0
716,0,0,0,0,40,0
717,0,0,0,0,45,0
718,0,0,0,0,27,3
719,0,0,0,0,43,3
720,0,0,3,0,66,3
721,0,0,0,0,28,0
722,0,1,0,0,54,0
723,0,0,6,0,34,3
724,0,0,0,0,8,24
725,0,0,3,0,18,0
726,0,0,3,0,22,0
727,0,0,0,0,37,0
728,0,1,0,0,21,0
729,0,0,6,0,10,0
730,0,0,0,0,61,0
731,0,0,0,0,57,3
732,0,0,0,0,82,0
733,0,0,3,0,68,3
734,0,0,3,0,38,0
735,0,0,0,0,25,0
736,0,0,3,0,22,0
737,0,0,3,0,28,0
738,0,0,3,0,16,0
739,0,0,6,0,38,0
740,0,0,0,0,27,0
741,0,0,9,0,19,0
742,0,0,3,0,37,0
743,0,0,0,0,29,0
744,0,0,0,0,37,0
745,0,0,0,0,45,0
746,0,0,3,0,13,3
747,0,0,9,0,8,0
748,0,0,0,0,10,0
749,0,0,0,0,19,0
750,0,0,0,0,20,0
751,0,0,0,0,24,0
752,0,0,3,0,30,3
753,0,0,3,0,24,0
754,0,0,0,0,36,0
755,0,0,3,0,9,0
756,0,0,0,0,26,0
757,0,0,0,0,29,0
758,0,0,3,0,33,0
759,0,0,6,0,19,0
760,0,0,3,0,17,0
761,0,0,6,0,13,0
762,0,0,3,0,36,0
763,0,0,0,0,17,0
764,0,0,6,0,31,0
765,0,0,0,0,20,0
766,0,0,3,0,15,0
767,0,0,0,0,31,0
768,0,0,3,0,29,0
769,0,0,0,0,14,0
770,0,0,0,0,15,0
771,0,1,0,0,10,0
772,0,0,0,0,5,0
773,0,0,3,0,19,0
774,0,0,3,0,8,0
775,0,0,3,0,21,0
776,0,0,0,0,21,3
777,0,0,0,0,8,0
778,0,0,6,0,6,0
779,0,0,0,0,15,0
