access,capacity0,capacity1,reuse distance for all0,reuse distance for all1,eviction0,eviction1
626,0,0,9,7,92,0
627,0,0,0,4,53,0
628,0,0,9,3,73,0
629,0,1,3,8,65,0
630,0,0,6,11,70,0
631,0,0,0,9,39,0
632,0,0,3,5,37,0
633,0,0,0,16,53,0
634,0,1,3,11,80,0
635,0,0,0,6,56,0
636,0,0,3,7,57,0
637,0,0,6,13,52,0
638,0,0,6,5,30,0
639,0,0,0,9,44,0
640,0,0,0,16,63,0
641,0,0,0,12,59,0
642,0,0,0,8,61,0
643,0,0,0,6,50,0
644,0,0,3,16,84,0
645,0,0,3,3,30,0
646,0,0,0,5,56,0
647,0,0,0,1,54,0
648,0,0,0,1,44,0
649,0,0,0,1,32,0
650,0,0,6,0,37,0
651,0,0,0,21,57,0
652,0,0,0,4,74,0
653,0,0,3,4,89,0
654,0,0,0,1,57,0
655,0,0,3,0,42,0
656,0,0,0,1,39,0
657,0,0,3,1,40,0
658,0,0,6,0,46,0
659,0,0,0,1,43,0
660,0,0,3,3,35,0
661,0,1,3,0,47,0
662,0,0,3,5,58,0
663,0,0,3,7,59,0
664,0,0,6,3,59,0
665,0,0,3,3,25,0
666,0,0,3,11,35,0
667,0,1,6,1,15,0
668,0,0,3,0,9,0
669,0,0,0,0,33,0
670,0,0,6,0,44,0
671,0,0,0,0,54,0
672,0,0,0,1,48,0
673,0,0,0,0,33,0
674,0,0,0,0,16,0
675,0,1,0,0,26,0
676,0,0,0,0,29,0
677,0,0,0,0,39,0
678,0,0,3,0,24,0
679,0,0,0,0,28,0
680,0,0,3,6,65,0
681,0,0,0,3,72,0
682,0,0,0,1,59,0
683,0,0,3,1,63,0
684,0,0,3,0,20,0
685,0,0,3,0,17,0
686,0,0,0,1,23,0
687,0,0,0,3,51,0
688,0,0,3,15,74,0
689,0,0,0,8,58,0
690,0,0,0,1,51,0
691,0,0,9,1,61,0
692,0,0,0,1,76,0
693,0,0,0,3,38,0
694,0,0,6,7,46,0
695,0,0,6,5,55,0
696,0,0,0,2,27,0
697,0,0,0,1,40,0
698,0,1,0,5,61,0
699,0,0,0,0,39,0
700,0,0,6,1,47,0
701,0,0,6,8,43,0
702,0,0,0,2,25,0
703,0,0,0,0,26,0
704,0,0,3,1,34,0
705,0,1,0,9,42,0
706,0,0,0,8,59,0
707,0,0,0,8,70,0
708,0,0,0,1,14,0
709,0,0,3,0,13,0
710,0,0,3,1,8,0
711,0,0,0,0,14,0
712,0,0,3,2,21,0
713,0,0,0,1,33,0
714,0,0,0,3,37,0
715,0,0,0,5,64,0
716,0,0,0,5,45,0
717,0,0,3,15,44,0
718,0,0,6,1,30,0
719,0,0,0,5,32,0
720,0,1,0,3,87,0
721,0,0,0,1,25,0
722,0,0,0,1,48,0
723,0,0,3,0,26,0
724,0,0,0,0,16,0
725,0,0,0,0,18,0
726,0,1,0,0,14,0
727,0,0,0,0,43,0
728,0,0,3,1,19,0
729,0,0,0,1,5,0
730,0,0,0,0,45,0
731,0,0,0,0,58,0
732,0,0,9,5,58,0
733,0,0,0,0,56,0
734,0,0,3,4,26,0
735,0,0,0,7,21,0
736,0,0,0,0,25,0
737,0,0,3,1,24,0
738,0,0,3,2,24,0
739,0,0,0,6,47,0
740,0,0,6,1,27,0
741,0,0,3,0,17,0
742,0,0,6,1,46,0
743,0,0,3,1,24,0
744,0,0,6,2,50,0
745,0,0,0,8,49,0
746,0,0,0,1,12,0
747,0,0,3,0,9,0
748,0,0,0,1,8,0
749,0,0,0,4,25,0
750,0,0,3,4,18,0
751,0,0,3,1,22,0
752,0,0,0,1,31,0
753,0,0,0,0,30,0
754,0,0,3,0,49,0
755,0,0,0,0,12,0
756,0,0,6,0,14,0
757,0,0,3,3,32,0
758,0,0,3,2,42,0
759,0,0,0,3,45,0
760,0,0,6,1,10,0
761,0,0,3,1,25,0
762,0,0,0,0,40,0
763,0,0,0,0,11,0
764,0,0,6,2,28,0
765,0,0,3,2,9,0
766,0,0,0,3,14,0
767,0,0,6,5,29,0
768,0,0,3,10,36,0
769,0,1,0,5,21,0
770,0,0,3,0,14,0
771,0,0,0,0,13,0
772,0,0,0,0,12,0
773,0,0,9,0,27,0
774,0,0,0,1,11,0
775,0,0,0,0,15,0
776,0,0,0,1,23,0
777,0,0,0,0,2,0
778,0,0,3,0,12,0
779,0,0,0,0,22,0
780,0,0,0,1,17,0
781,0,0,3,0,23,0
782,0,0,3,2,26,0
783,0,0,0,0,8,0
784,0,0,3,1,7,0
785,0,0,0,0,17,0
786,0,0,6,0,25,0
787,0,0,0,0,31,0
788,0,0,0,0,21,0
789,0,0,0,0,25,0
790,0,0,0,1,30,0
791,0,0,0,0,30,0
792,0,0,0,2,70,0
793,0,0,3,6,29,0
794,0,0,0,1,12,0
795,0,0,6,1,16,0
796,0,0,3,1,49,0
797,0,0,0,6,55,0
798,0,0,0,4,75,0
799,0,0,3,3,47,0
800,0,0,3,7,35,0
801,0,0,0,0,34,0
802,0,0,0,0,24,0
803,1,1,3,8,41,0
804,0,0,0,0,35,0
805,0,0,0,0,31,0
806,0,0,3,0,23,0
807,0,0,3,1,49,0
808,0,0,0,0,63,0
809,0,0,0,0,32,0
810,0,0,0,3,36,0
811,0,0,0,3,24,0
812,0,0,6,2,25,0
813,0,0,0,0,20,0
814,0,0,6,0,45,0
815,0,0,6,0,52,0
816,0,0,0,0,28,0
