access,capacity0,capacity1,reuse distance for all0,reuse distance for all1,eviction0,eviction1
796,0,0,0,0,7,0
797,0,0,0,0,24,0
798,0,0,0,0,58,0
799,0,1,0,0,99,0
800,0,0,0,0,10,0
801,0,0,6,0,3,0
802,0,0,0,0,21,0
803,1,1,0,0,21,0
804,0,0,0,0,6,0
805,0,0,0,0,17,0
806,0,0,3,0,17,0
807,0,0,0,0,11,0
808,0,0,3,0,14,0
809,0,2,0,0,20,0
810,0,0,6,0,18,0
811,0,1,3,0,27,0
812,0,0,0,0,41,0
813,0,0,0,0,8,0
814,0,2,0,0,35,0
815,0,0,0,0,22,0
816,0,1,0,0,22,0
817,0,0,0,0,13,0
818,0,3,0,0,15,0
819,1,1,0,0,16,0
820,0,0,0,0,17,0
821,1,2,0,0,94,0
822,0,0,0,0,14,0
823,0,1,0,0,19,0
824,0,0,0,0,17,0
825,0,2,0,0,34,0
826,0,0,0,0,104,0
827,0,0,0,1,53,0
828,0,0,0,0,9,0
829,0,0,0,0,10,0
830,0,0,3,0,25,0
831,0,0,0,0,10,0
832,0,0,0,0,18,0
833,0,0,0,0,8,0
834,0,0,0,0,26,0
835,0,0,0,0,7,0
836,0,2,0,0,17,0
837,0,0,3,0,141,0
838,0,0,3,0,111,0
839,0,1,0,0,9,0
840,0,0,6,0,9,0
841,0,0,0,0,11,0
842,0,0,0,0,17,0
843,0,0,0,0,10,0
844,0,0,0,0,13,0
845,0,1,0,0,86,0
846,0,1,0,0,19,0
847,0,0,0,0,8,0
848,0,0,0,0,11,0
849,1,1,3,0,18,0
850,0,1,0,0,14,0
851,1,1,3,0,11,0
852,0,0,0,0,127,0
853,0,0,0,0,19,0
854,0,0,3,0,39,0
855,0,1,0,0,37,0
856,0,0,0,0,20,0
857,0,0,0,0,8,0
858,0,0,0,0,17,0
859,0,0,0,0,14,0
860,0,0,0,0,47,0
861,0,0,0,0,79,0
862,0,0,0,0,91,0
863,0,2,0,0,66,0
864,0,0,0,0,29,0
865,0,1,0,0,20,0
